author,chapter,sentence,title
Jane Austen,Chapter 4,"Miss Bingley is to live with her brother, and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgement too unassailed by any attention to herself, she was very little disposed to approve them.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of making themselves agreeable when they chose it, but proud and conceited.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"They were rather handsome, had been educated in one of the first private seminaries in town, had a fortune of twenty thousand pounds, were in the habit of spending more than they ought, and of associating with people of rank, and were therefore in every respect entitled to think well of themselves, and meanly of others.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brother's fortune and their own had been acquired by trade.,PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Mr. Bingley inherited property to the amount of nearly a hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Mr. Bingley intended it likewise, and sometimes made choice of his county; but as he was now provided with a good house and the liberty of a manor, it was doubtful to many of those who best knew the easiness of his temper, whether he might not spend the remainder of his days at Netherfield, and leave the next generation to purchase.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"His sisters were anxious for his having an estate of his own; but, though he was now only established as a tenant, Miss Bingley was by no means unwilling to preside at his table--nor was Mrs. Hurst, who had married a man of more fashion than fortune, less disposed to consider his house as her home when it suited her.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Mr. Bingley had not been of age two years, when he was tempted by an accidental recommendation to look at Netherfield House.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"He did look at it, and into it for half-an-hour--was pleased with the situation and the principal rooms, satisfied with what the owner said in its praise, and took it immediately.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Between him and Darcy there was a very steady friendship, in spite of great opposition of character.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Bingley was endeared to Darcy by the easiness, openness, and ductility of his temper, though no disposition could offer a greater contrast to his own, and though with his own he never appeared dissatisfied.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"On the strength of Darcy's regard, Bingley had the firmest reliance, and of his judgement the highest opinion.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"In understanding, Darcy was the superior.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Bingley was by no means deficient, but Darcy was clever.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"He was at the same time haughty, reserved, and fastidious, and his manners, though well-bred, were not inviting.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,In that respect his friend had greatly the advantage.,PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Bingley was sure of being liked wherever he appeared, Darcy was continually giving offense.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,The manner in which they spoke of the Meryton assembly was sufficiently characteristic.,PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Bingley had never met with more pleasant people or prettier girls in his life; everybody had been most kind and attentive to him; there had been no formality, no stiffness; he had soon felt acquainted with all the room; and, as to Miss Bennet, he could not conceive an angel more beautiful.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Darcy, on the contrary, had seen a collection of people in whom there was little beauty and no fashion, for none of whom he had felt the smallest interest, and from none received either attention or pleasure.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Miss Bennet he acknowledged to be pretty, but she smiled too much.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Mrs. Hurst and her sister allowed it to be so--but still they admired her and liked her, and pronounced her to be a sweet girl, and one whom they would not object to know more of.",PRIDE AND PREJUDICE
Jane Austen,Chapter 4,"Miss Bennet was therefore established as a sweet girl, and their brother felt authorized by such commendation to think of her as he chose.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,Within a short walk of Longbourn lived a family with whom the Bennets were particularly intimate.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Sir William Lucas had been formerly in trade in Meryton, where he had made a tolerable fortune, and risen to the honour of knighthood by an address to the king during his mayoralty.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,The distinction had perhaps been felt too strongly.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"It had given him a disgust to his business, and to his residence in a small market town; and, in quitting them both, he had removed with his family to a house about a mile from Meryton, denominated from that period Lucas Lodge, where he could think with pleasure of his own importance, and, unshackled by business, occupy himself solely in being civil to all the world.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"For, though elated by his rank, it did not render him supercilious; on the contrary, he was all attention to everybody.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"By nature inoffensive, friendly, and obliging, his presentation at St. James's had made him courteous.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Lady Lucas was a very good kind of woman, not too clever to be a valuable neighbour to Mrs. Bennet.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,They had several children.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""_You_ were Mr. Bingley's first choice.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Yes; but he seemed to like his second better.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Oh!",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"you mean Jane, I suppose, because he danced with her twice.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Robinson.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you?",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest?",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,and his answering immediately to the last question: 'Oh!,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"the eldest Miss Bennet, beyond a doubt; there cannot be two opinions on that point.'""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Upon my word!",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Well, that is very decided indeed--that does seem as if--but, however, it may all come to nothing, you know.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Mr. Darcy is not so well worth listening to as his friend, is he?--poor Eliza!--to be only just _tolerable_.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment, for he is such a disagreeable man, that it would be quite a misfortune to be liked by him.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Mrs. Long told me last night that he sat close to her for half-an-hour without once opening his lips.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Are you quite sure, ma'am?--is not there a little mistake?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,said Jane.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""I certainly saw Mr. Darcy speaking to her.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her; but she said he seemed quite angry at being spoke to.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Miss Bingley told me,"" said Jane, ""that he never speaks much, unless among his intimate acquaintances.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"With _them_ he is remarkably agreeable.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""I do not believe a word of it, my dear.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"If he had been so very agreeable, he would have talked to Mrs. Long.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"But I can guess how it was; everybody says that he is eat up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""I believe, ma'am, I may safely promise you _never_ to dance with him.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"One cannot wonder that so very fine a young man, with family, fortune, everything in his favour, should think highly of himself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"If I may so express it, he has a _right_ to be proud.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""That is very true,"" replied Elizabeth, ""and I could easily forgive _his_ pride, if he had not mortified _mine_.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Pride,"" observed Mary, who piqued herself upon the solidity of her reflections, ""is a very common failing, I believe.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"By all that I have ever read, I am convinced that it is very common indeed; that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Vanity and pride are different things, though the words are often used synonymously.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,A person may be proud without being vain.,PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"Pride relates more to our opinion of ourselves, vanity to what we would have others think of us.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""If I were as rich as Mr. Darcy,"" cried a young Lucas, who came with his sisters, ""I should not care how proud I was.",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"I would keep a pack of foxhounds, and drink a bottle of wine a day.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"""Then you would drink a great deal more than you ought,"" said Mrs. Bennet; ""and if I were to see you at it, I should take away your bottle directly.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 5,"The boy protested that she should not; she continued to declare that she would, and the argument ended only with the visit.",PRIDE AND PREJUDICE
Jane Austen,Chapter 6,The ladies of Longbourn soon waited on those of Netherfield.,PRIDE AND PREJUDICE
Jane Austen,Chapter 6,The visit was soon returned in due form.,PRIDE AND PREJUDICE
Jane Austen,Chapter 6,"Miss Bennet's pleasing manners grew on the goodwill of Mrs. Hurst and Miss Bingley; and though the mother was found to be intolerable, and the younger sisters not worth speaking to, a wish of being better acquainted with _them_ was expressed towards the two eldest.",PRIDE AND PREJUDICE
Jane Austen,Chapter 6,"By Jane, this attention was received with the greatest pleasure, but Elizabeth still saw superciliousness in their treatment of everybody, hardly excepting even her sister, and could not like them; though their kindness to Jane, such as it was, had a value as arising in all probability from the influence of their brother's admiration.",PRIDE AND PREJUDICE
Jane Austen,Chapter 6,"It was generally evident whenever they met, that he _did_ admire her and to _her_ it was equally evident that Jane was yielding to the preference which she had begun to entertain for him from the first, and was in a way to be very much in love; but she considered with pleasure that it was not likely to be discovered by the world in general, since Jane united, with great strength of feeling, a composure of temper and a uniform cheerfulness of manner which would guard her from the suspicions of the impertinent.",PRIDE AND PREJUDICE
Jane Austen,Chapter 6,She mentioned this to her friend Miss Lucas.,PRIDE AND PREJUDICE
Jane Austen,Chapter 6,"""It may perhaps be pleasant,"" replied Charlotte, ""to be able to impose on the public in such a case; but it is sometimes a disadvantage to be so very guarded.",PRIDE AND PREJUDICE
Jane Austen,Chapter 6,"If a woman conceals her affection with the same skill from the object of it, she may lose the opportunity of fixing him; and it will then be but poor consolation to believe the world equally in the dark.",PRIDE AND PREJUDICE
