author,chapter,sentence,title
James Matthew Barrie,Chapter 2 THE SHADOW,"Then one or more of them would break down altogether; Nana at the thought, ""It's true, it's true, they ought not to have had a dog for a nurse.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Many a time it was Mr.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling who put the handkerchief to Nana's eyes.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""That fiend!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Mr.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling would cry, and Nana's bark was the echo of it, but Mrs.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling never upbraided Peter; there was something in the right-hand corner of her mouth that wanted her not to call Peter names.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"They would sit there in the empty nursery, recalling fondly every smallest detail of that dreadful evening.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"It had begun so uneventfully, so precisely like a hundred other evenings, with Nana putting on the water for Michael's bath and carrying him to it on her back.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I won't go to bed,"" he had shouted, like one who still believed that he had the last word on the subject, ""I won't, I won't.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Nana, it isn't six o'clock yet.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Oh dear, oh dear, I shan't love you any more, Nana.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"I tell you I won't be bathed, I won't, I won't!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Then Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling had come in, wearing her white evening-gown.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"She had dressed early because Wendy so loved to see her in her evening-gown, with the necklace George had given her.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,She was wearing Wendy's bracelet on her arm; she had asked for the loan of it.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Wendy loved to lend her bracelet to her mother.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"She had found her two older children playing at being herself and father on the occasion of Wendy's birth, and John was saying: ""I am happy to inform you, Mrs.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling, that you are now a mother,"" in just such a tone as Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling himself may have used on the real occasion.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Wendy had danced with joy, just as the real Mrs.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling must have done.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Then John was born, with the extra pomp that he conceived due to the birth of a male, and Michael came from his bath to ask to be born also, but John said brutally that they did not want any more.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Michael had nearly cried.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Nobody wants me,"" he said, and of course the lady in the evening-dress could not stand that.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I do,"" she said, ""I so want a third child.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Boy or girl?""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"asked Michael, not too hopefully.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Boy.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Then he had leapt into her arms.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Such a little thing for Mr. and Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling and Nana to recall now, but not so little if that was to be Michael's last night in the nursery.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,They go on with their recollections.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""It was then that I rushed in like a tornado, wasn't it?""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Mr.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling would say, scorning himself; and indeed he had been like a tornado.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Perhaps there was some excuse for him.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"He, too, had been dressing for the party, and all had gone well with him until he came to his tie.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"It is an astounding thing to have to tell, but this man, though he knew about stocks and shares, had no real mastery of his tie.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Sometimes the thing yielded to him without a contest, but there were occasions when it would have been better for the house if he had swallowed his pride and used a made-up tie.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,This was such an occasion.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,He came rushing into the nursery with the crumpled little brute of a tie in his hand.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Why, what is the matter, father dear?""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Matter!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,he yelled; he really yelled.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""This tie, it will not tie.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,He became dangerously sarcastic.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Not round my neck!",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Round the bed-post!,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Oh yes, twenty times have I made it up round the bed-post, but round my neck, no!",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Oh dear no!,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"begs to be excused!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,He thought Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling was not sufficiently impressed, and he went on sternly, ""I warn you of this, mother, that unless this tie is round my neck we don't go out to dinner to-night, and if I don't go out to dinner to-night, I never go to the office again, and if I don't go to the office again, you and I starve, and our children will be flung into the streets.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Even then Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling was placid.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Let me try, dear,"" she said, and indeed that was what he had come to ask her to do, and with her nice cool hands she tied his tie for him, while the children stood around to see their fate decided.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Some men would have resented her being able to do it so easily, but Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling had far too fine a nature for that; he thanked her carelessly, at once forgot his rage, and in another moment was dancing round the room with Michael on his back.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""How wildly we romped!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,says Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling now, recalling it.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Our last romp!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Mr.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling groaned.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""O George, do you remember Michael suddenly said to me, 'How did you get to know me, mother?'""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I remember!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""They were rather sweet, don't you think, George?""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""And they were ours, ours!",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"and now they are gone.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"The romp had ended with the appearance of Nana, and most unluckily Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling collided against her, covering his trousers with hairs.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"They were not only new trousers, but they were the first he had ever had with braid on them, and he had had to bite his lip to prevent the tears coming.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Of course Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling brushed him, but he began to talk again about its being a mistake to have a dog for a nurse.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""George, Nana is a treasure.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""No doubt, but I have an uneasy feeling at times that she looks upon the children as puppies.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Oh no, dear one, I feel sure she knows they have souls.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I wonder,"" Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling said thoughtfully, ""I wonder.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"It was an opportunity, his wife felt, for telling him about the boy.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"At first he pooh-poohed the story, but he became thoughtful when she showed him the shadow.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""It is nobody I know,"" he said, examining it carefully, ""but it does look a scoundrel.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""We were still discussing it, you remember,"" says Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling, ""when Nana came in with Michael's medicine.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"You will never carry the bottle in your mouth again, Nana, and it is all my fault.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Strong man though he was, there is no doubt that he had behaved rather foolishly over the medicine.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"If he had a weakness, it was for thinking that all his life he had taken medicine boldly, and so now, when Michael dodged the spoon in Nana's mouth, he had said reprovingly, ""Be a man, Michael.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Won't; won't!""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Michael cried naughtily.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Mrs.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling left the room to get a chocolate for him, and Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling thought this showed want of firmness.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Mother, don't pamper him,"" he called after her.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Michael, when I was your age I took medicine without a murmur.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"I said, 'Thank you, kind parents, for giving me bottles to make me well.'""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"He really thought this was true, and Wendy, who was now in her night-gown, believed it also, and she said, to encourage Michael, ""That medicine you sometimes take, father, is much nastier, isn't it?""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Ever so much nastier,"" Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"Darling said bravely, ""and I would take it now as an example to you, Michael, if I hadn't lost the bottle.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,He had not exactly lost it; he had climbed in the dead of night to the top of the wardrobe and hidden it there.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"What he did not know was that the faithful Liza had found it, and put it back on his wash-stand.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I know where it is, father,"" Wendy cried, always glad to be of service.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I'll bring it,"" and she was off before he could stop her.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Immediately his spirits sank in the strangest way.,PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""John,"" he said, shuddering, ""it's most beastly stuff.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"It's that nasty, sticky, sweet kind.""",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""It will soon be over, father,"" John said cheerily, and then in rushed Wendy with the medicine in a glass.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I have been as quick as I could,"" she panted.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""You have been wonderfully quick,"" her father retorted, with a vindictive politeness that was quite thrown away upon her.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Michael first,"" he said doggedly.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""Father first,"" said Michael, who was of a suspicious nature.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,"""I shall be sick, you know,"" Mr.",PETER PAN
James Matthew Barrie,Chapter 2 THE SHADOW,Darling said threateningly.,PETER PAN
