author,chapter,sentence,title
Herman Melville,CHAPTER 3. The Spouter-Inn.,"But by dint of much and earnest contemplation, and oft repeated ponderings, and especially by throwing open the little window towards the back of the entry, you at last come to the conclusion that such an idea, however wild, might not be altogether unwarranted.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"But what most puzzled and confounded you was a long, limber, portentous, black mass of something hovering in the centre of the picture over three blue, dim, perpendicular lines floating in a nameless yeast.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"A boggy, soggy, squitchy picture truly, enough to drive a nervous man distracted.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Yet was there a sort of indefinite, half-attained, unimaginable sublimity about it that fairly froze you to it, till you involuntarily took an oath with yourself to find out what that marvellous painting meant.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Ever and anon a bright, but, alas, deceptive idea would dart you through.--It's the Black Sea in a midnight gale.--It's the unnatural combat of the four primal elements.--It's a blasted heath.--It's a Hyperborean winter scene.--It's the breaking-up of the icebound stream of Time.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,But at last all these fancies yielded to that one portentous something in the picture's midst.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"THAT once found out, and all the rest were plain.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,But stop; does it not bear a faint resemblance to a gigantic fish?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,even the great leviathan himself?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"In fact, the artist's design seemed this: a final theory of my own, partly based upon the aggregated opinions of many aged persons with whom I conversed upon the subject.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"The picture represents a Cape-Horner in a great hurricane; the half-foundered ship weltering there with its three dismantled masts alone visible; and an exasperated whale, purposing to spring clean over the craft, is in the enormous act of impaling himself upon the three mast-heads.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,The opposite wall of this entry was hung all over with a heathenish array of monstrous clubs and spears.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Some were thickly set with glittering teeth resembling ivory saws; others were tufted with knots of human hair; and one was sickle-shaped, with a vast handle sweeping round like the segment made in the new-mown grass by a long-armed mower.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"You shuddered as you gazed, and wondered what monstrous cannibal and savage could ever have gone a death-harvesting with such a hacking, horrifying implement.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,Mixed with these were rusty old whaling lances and harpoons all broken and deformed.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,Some were storied weapons.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"With this once long lance, now wildly elbowed, fifty years ago did Nathan Swain kill fifteen whales between a sunrise and a sunset.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"And that harpoon--so like a corkscrew now--was flung in Javan seas, and run away with by a whale, years afterwards slain off the Cape of Blanco.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"The original iron entered nigh the tail, and, like a restless needle sojourning in the body of a man, travelled full forty feet, and at last was found imbedded in the hump.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Crossing this dusky entry, and on through yon low-arched way--cut through what in old times must have been a great central chimney with fireplaces all round--you enter the public room.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"A still duskier place is this, with such low ponderous beams above, and such old wrinkled planks beneath, that you would almost fancy you trod some old craft's cockpits, especially of such a howling night, when this corner-anchored old ark rocked so furiously.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"On one side stood a long, low, shelf-like table covered with cracked glass cases, filled with dusty rarities gathered from this wide world's remotest nooks.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,Projecting from the further angle of the room stands a dark-looking den--the bar--a rude attempt at a right whale's head.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Be that how it may, there stands the vast arched bone of the whale's jaw, so wide, a coach might almost drive beneath it.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Within are shabby shelves, ranged round with old decanters, bottles, flasks; and in those jaws of swift destruction, like another cursed Jonah (by which name indeed they called him), bustles a little withered old man, who, for their money, dearly sells the sailors deliriums and death.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,Abominable are the tumblers into which he pours his poison.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Though true cylinders without--within, the villanous green goggling glasses deceitfully tapered downwards to a cheating bottom.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Parallel meridians rudely pecked into the glass, surround these footpads' goblets.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Fill to THIS mark, and your charge is but a penny; to THIS a penny more; and so on to the full glass--the Cape Horn measure, which you may gulp down for a shilling.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Upon entering the place I found a number of young seamen gathered about a table, examining by a dim light divers specimens of SKRIMSHANDER.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I sought the landlord, and telling him I desired to be accommodated with a room, received for answer that his house was full--not a bed unoccupied.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""But avast,"" he added, tapping his forehead, ""you haint no objections to sharing a harpooneer's blanket, have ye?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I s'pose you are goin' a-whalin', so you'd better get used to that sort of thing.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I told him that I never liked to sleep two in a bed; that if I should ever do so, it would depend upon who the harpooneer might be, and that if he (the landlord) really had no other place for me, and the harpooneer was not decidedly objectionable, why rather than wander further about a strange town on so bitter a night, I would put up with the half of any decent man's blanket.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""I thought so.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,All right; take a seat.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,Supper?--you want supper?,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Supper'll be ready directly.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I sat down on an old wooden settle, carved all over like a bench on the Battery.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"At one end a ruminating tar was still further adorning it with his jack-knife, stooping over and diligently working away at the space between his legs.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"He was trying his hand at a ship under full sail, but he didn't make much headway, I thought.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,At last some four or five of us were summoned to our meal in an adjoining room.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,It was cold as Iceland--no fire at all--the landlord said he couldn't afford it.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Nothing but two dismal tallow candles, each in a winding sheet.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"We were fain to button up our monkey jackets, and hold to our lips cups of scalding tea with our half frozen fingers.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"But the fare was of the most substantial kind--not only meat and potatoes, but dumplings; good heavens!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,dumplings for supper!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"One young fellow in a green box coat, addressed himself to these dumplings in a most direful manner.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""My boy,"" said the landlord, ""you'll have the nightmare to a dead sartainty.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""Landlord,"" I whispered, ""that aint the harpooneer is it?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""Oh, no,"" said he, looking a sort of diabolically funny, ""the harpooneer is a dark complexioned chap.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"He never eats dumplings, he don't--he eats nothing but steaks, and he likes 'em rare.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""The devil he does,"" says I.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""Where is that harpooneer?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Is he here?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"""He'll be here afore long,"" was the answer.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I could not help it, but I began to feel suspicious of this ""dark complexioned"" harpooneer.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"At any rate, I made up my mind that if it so turned out that we should sleep together, he must undress and get into bed before I did.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Supper over, the company went back to the bar-room, when, knowing not what else to do with myself, I resolved to spend the rest of the evening as a looker on.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,Presently a rioting noise was heard without.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Starting up, the landlord cried, ""That's the Grampus's crew.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I seed her reported in the offing this morning; a three years' voyage, and a full ship.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Hurrah, boys; now we'll have the latest news from the Feegees.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"A tramping of sea boots was heard in the entry; the door was flung open, and in rolled a wild set of mariners enough.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"Enveloped in their shaggy watch coats, and with their heads muffled in woollen comforters, all bedarned and ragged, and their beards stiff with icicles, they seemed an eruption of bears from Labrador.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"They had just landed from their boat, and this was the first house they entered.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"No wonder, then, that they made a straight wake for the whale's mouth--the bar--when the wrinkled little old Jonah, there officiating, soon poured them out brimmers all round.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"One complained of a bad cold in his head, upon which Jonah mixed him a pitch-like potion of gin and molasses, which he swore was a sovereign cure for all colds and catarrhs whatsoever, never mind of how long standing, or whether caught off the coast of Labrador, or on the weather side of an ice-island.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"The liquor soon mounted into their heads, as it generally does even with the arrantest topers newly landed from sea, and they began capering about most obstreperously.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 3. The Spouter-Inn.,"I observed, however, that one of them held somewhat aloof, and though he seemed desirous not to spoil the hilarity of his shipmates by his own sober face, yet upon the whole he refrained from making as much noise as the rest.",MOBY DICK; OR THE WHALE
